site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,gi_sheet,0.002,eps,0.1,north,0.6,1.2,0.35,5.8,33.71,36.806,0.256,17.3
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,concrete,0.1,puf_sandwich_panel,0.075,mineral_wool,0.025,south,0.6,0.9,0.85,5.8,37.349,40.575,0.0,17.148
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,concrete,0.1,mineral_wool,0.1,north,0.9,1.2,0.45,2.6,34.391,36.647,0.0119,17.206
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.05,south,0.6,0.9,0.55,3.5,37.03,43.805,0.1071,17.275
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,brick,0.115,gi_sheet,0.002,none,0.0,north,1.2,1.5,0.85,5.8,43.432,54.04,0.0,15.076
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,plywood,0.012,gi_sheet,0.002,eps,0.1,north,1.5,0.6,0.35,5.8,35.664,40.89,0.1726,17.298
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.1,concrete,0.1,eps,0.025,north,1.2,1.2,0.75,5.8,37.192,41.847,0.0,17.214
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,rcc_slab,0.25,eps,0.05,east,0.9,1.5,0.45,3.5,37.438,41.048,0.0,17.159
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,rammed_earth,0.15,rcc_slab,0.1,none,0.0,west,0.9,1.2,0.75,5.8,42.303,49.536,0.0,17.134
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,plywood,0.012,rcc_slab,0.2,none,0.0,east,0.6,0.6,0.75,5.8,41.972,52.74,0.0,13.645
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,concrete,0.3,gi_sheet,0.002,eps,0.1,east,1.5,1.5,0.65,2.6,37.16,39.121,0.0,17.114
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,gi_sheet,0.002,brick,0.115,eps,0.025,west,1.2,1.5,0.55,2.6,39.327,47.442,0.0,16.89
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,rammed_earth,0.15,brick,0.115,mineral_wool,0.05,north,0.6,1.2,0.45,2.6,36.451,38.482,0.0,17.133
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,concrete,0.1,brick,0.23,mineral_wool,0.025,east,1.5,0.6,0.65,5.8,38.087,41.046,0.0,17.131
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,concrete,0.2,concrete,0.2,eps,0.025,north,0.9,0.9,0.85,2.6,38.096,40.474,0.0,17.117
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.23,rcc_slab,0.2,mineral_wool,0.05,west,1.2,1.2,0.45,3.5,36.682,38.368,0.0,17.118
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,puf_sandwich_panel,0.05,eps,0.05,east,1.2,0.9,0.55,3.5,35.0,39.283,0.2083,17.327
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,puf_sandwich_panel,0.05,eps,0.05,east,0.9,0.6,0.75,5.8,34.103,38.204,0.256,17.315
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,concrete,0.1,mineral_wool,0.05,north,0.6,1.2,0.85,5.8,35.031,37.906,0.0,17.209
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,rcc_slab,0.25,eps,0.025,south,0.6,1.5,0.35,3.5,35.952,38.571,0.0,17.162
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,gi_sheet,0.002,puf_sandwich_panel,0.075,mineral_wool,0.025,west,1.2,1.2,0.65,2.6,38.07,45.572,0.131,15.96
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.1,mineral_wool,0.1,west,1.5,0.9,0.35,3.5,36.244,39.794,0.0,17.199
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,brick,0.345,gi_sheet,0.002,mineral_wool,0.1,east,0.6,1.5,0.35,2.6,35.028,35.882,0.0,17.114
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,plywood,0.05,rcc_slab,0.25,mineral_wool,0.1,east,1.5,0.6,0.75,2.6,35.621,37.672,0.0,17.154
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.03,concrete,0.15,none,0.0,east,1.5,0.9,0.85,2.6,42.5,54.166,0.0,14.704
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.3,rcc_slab,0.1,mineral_wool,0.1,north,1.2,0.9,0.45,2.6,35.268,36.277,0.0,17.116
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.15,rcc_slab,0.2,mineral_wool,0.05,north,1.8,1.5,0.85,5.8,38.536,41.373,0.0,17.128
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,gi_sheet,0.002,puf_sandwich_panel,0.15,eps,0.05,south,1.5,1.5,0.35,2.6,37.064,44.508,0.1369,17.045
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,brick,0.345,concrete,0.15,eps,0.05,north,0.9,0.9,0.45,5.8,36.05,37.32,0.0,17.111
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.019,puf_sandwich_panel,0.05,mineral_wool,0.025,north,1.2,0.9,0.65,3.5,37.276,44.206,0.1369,16.96
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.019,brick,0.115,eps,0.05,east,0.6,0.6,0.85,2.6,36.788,41.423,0.0,17.21
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,rammed_earth,0.45,rcc_slab,0.15,eps,0.025,south,0.9,1.5,0.75,3.5,37.523,39.502,0.0,17.108
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,concrete,0.1,concrete,0.1,eps,0.1,east,1.8,0.6,0.35,3.5,35.891,37.788,0.0,17.138
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,plywood,0.03,brick,0.115,eps,0.1,west,1.8,1.5,0.45,2.6,37.373,42.957,0.0,17.205
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,brick,0.345,puf_sandwich_panel,0.05,none,0.0,south,1.5,1.5,0.35,5.8,38.178,40.704,0.0,17.115
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,brick,0.345,concrete,0.2,mineral_wool,0.025,north,1.2,0.6,0.65,3.5,37.219,39.006,0.0,17.11
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,brick,0.115,none,0.0,south,0.6,0.6,0.65,3.5,42.142,55.68,0.0952,11.012
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.23,puf_sandwich_panel,0.075,eps,0.1,south,1.5,0.9,0.85,3.5,35.662,37.032,0.0,17.125
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,concrete,0.1,gi_sheet,0.002,mineral_wool,0.05,north,1.2,1.5,0.55,5.8,37.689,41.002,0.0,17.149
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,brick,0.23,concrete,0.1,mineral_wool,0.05,east,0.9,0.9,0.45,2.6,36.45,38.161,0.0,17.12
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,rammed_earth,0.3,rcc_slab,0.2,eps,0.05,south,1.8,1.5,0.65,2.6,37.153,38.993,0.0,17.115
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,rammed_earth,0.15,gi_sheet,0.002,eps,0.025,south,1.2,0.6,0.75,2.6,37.841,41.067,0.0,17.141
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,plywood,0.012,rcc_slab,0.2,mineral_wool,0.05,north,1.5,1.5,0.75,2.6,38.357,42.759,0.0,17.172
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.025,south,0.6,0.9,0.45,5.8,38.338,46.88,0.131,15.705
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.45,gi_sheet,0.002,none,0.0,east,0.9,1.2,0.55,3.5,41.054,44.845,0.0,17.11
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,plywood,0.05,concrete,0.1,mineral_wool,0.025,south,1.5,0.6,0.65,5.8,38.141,43.826,0.0,17.195
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,brick,0.115,puf_sandwich_panel,0.1,eps,0.1,south,1.2,1.5,0.55,3.5,36.375,39.05,0.0,17.152
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,puf_sandwich_panel,0.05,eps,0.1,west,1.5,1.5,0.85,3.5,38.087,44.576,0.125,17.288
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,concrete,0.3,puf_sandwich_panel,0.05,mineral_wool,0.05,east,1.2,0.6,0.75,2.6,36.039,37.342,0.0,17.113
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.3,brick,0.115,eps,0.025,east,0.9,0.6,0.35,2.6,37.077,38.982,0.0,17.116
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.05,brick,0.23,eps,0.05,south,1.5,0.9,0.85,2.6,36.068,38.983,0.0,17.177
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.15,concrete,0.1,mineral_wool,0.1,north,1.8,1.5,0.65,5.8,36.055,39.687,0.0,17.206
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,concrete,0.3,puf_sandwich_panel,0.15,mineral_wool,0.025,east,1.8,0.9,0.85,3.5,37.499,39.481,0.0,17.114
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,rammed_earth,0.3,rcc_slab,0.2,none,0.0,west,1.2,1.2,0.55,5.8,40.769,44.582,0.0,17.114
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,concrete,0.2,concrete,0.2,eps,0.1,south,1.2,1.2,0.45,5.8,35.993,37.414,0.0,17.117
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,gi_sheet,0.002,rcc_slab,0.2,eps,0.05,north,1.2,1.2,0.65,2.6,37.749,41.89,0.0,17.169
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,rammed_earth,0.45,brick,0.23,eps,0.05,north,1.8,1.5,0.75,2.6,37.391,39.171,0.0,17.108
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,puf_sandwich_panel,0.15,eps,0.05,east,1.5,0.6,0.75,2.6,36.924,43.342,0.131,17.287
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.345,brick,0.115,eps,0.025,east,1.5,0.9,0.65,2.6,37.932,40.185,0.0,17.113
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,plywood,0.05,puf_sandwich_panel,0.05,mineral_wool,0.1,north,0.6,0.9,0.35,5.8,34.537,37.86,0.1429,17.255
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.1,eps,0.1,north,0.6,0.9,0.85,5.8,35.928,39.329,0.0,17.202
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.012,gi_sheet,0.002,none,0.0,north,1.5,1.2,0.55,3.5,42.822,59.231,0.1488,11.155
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.075,gi_sheet,0.002,eps,0.025,west,0.6,1.5,0.65,5.8,36.493,42.692,0.1488,17.314
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,puf_sandwich_panel,0.05,mineral_wool,0.05,south,1.2,1.2,0.85,5.8,35.51,40.577,0.1905,17.319
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,rammed_earth,0.3,concrete,0.2,eps,0.1,west,0.9,0.6,0.45,3.5,34.966,35.816,0.0,17.114
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,brick,0.115,mineral_wool,0.1,west,0.6,0.9,0.35,2.6,34.023,36.15,0.0595,17.21
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.1,mineral_wool,0.05,south,0.9,1.2,0.85,2.6,35.148,40.55,0.1845,17.311
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.15,none,0.0,south,0.9,1.2,0.35,3.5,34.335,38.725,0.25,17.322
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,plywood,0.019,brick,0.115,mineral_wool,0.025,north,0.9,1.2,0.85,5.8,38.835,45.531,0.0,17.209
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,gi_sheet,0.002,brick,0.115,eps,0.05,south,0.9,1.5,0.45,2.6,37.549,43.016,0.0,17.206
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,rammed_earth,0.3,puf_sandwich_panel,0.15,mineral_wool,0.025,west,0.6,1.5,0.35,2.6,35.857,37.226,0.0,17.119
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,gi_sheet,0.002,eps,0.025,north,0.6,0.6,0.45,5.8,35.574,40.916,0.1786,17.311
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.15,gi_sheet,0.002,eps,0.025,north,1.5,0.9,0.85,3.5,37.254,43.792,0.131,17.306
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,rcc_slab,0.25,mineral_wool,0.05,west,1.5,0.9,0.65,3.5,36.327,39.292,0.0,17.162
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,gi_sheet,0.002,brick,0.23,none,0.0,west,1.8,0.9,0.85,5.8,42.152,54.285,0.0119,12.022
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,rammed_earth,0.3,concrete,0.1,eps,0.1,north,1.8,1.5,0.75,5.8,37.152,38.959,0.0,17.117
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,north,1.5,0.6,0.55,2.6,36.214,41.761,0.119,17.278
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,rammed_earth,0.15,brick,0.115,mineral_wool,0.1,north,0.9,0.9,0.85,2.6,35.65,37.274,0.0,17.133
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.03,gi_sheet,0.002,eps,0.025,east,1.5,1.5,0.75,3.5,39.892,51.394,0.1071,16.278
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,gi_sheet,0.002,mineral_wool,0.025,north,1.8,0.6,0.55,5.8,36.188,42.124,0.1667,17.308
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,brick,0.345,brick,0.115,mineral_wool,0.05,east,1.5,1.2,0.65,2.6,36.648,38.199,0.0,17.113
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,brick,0.345,concrete,0.1,none,0.0,west,1.2,1.2,0.55,3.5,41.572,45.783,0.0,17.113
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,brick,0.345,concrete,0.2,eps,0.025,west,1.2,0.6,0.55,2.6,37.231,39.071,0.0,17.11
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.115,concrete,0.1,eps,0.025,south,1.8,0.9,0.75,2.6,38.772,42.485,0.0,17.14
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.115,puf_sandwich_panel,0.075,mineral_wool,0.05,north,1.5,0.9,0.85,5.8,36.741,39.366,0.0,17.151
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,concrete,0.1,concrete,0.2,eps,0.025,west,0.6,1.2,0.35,2.6,38.293,41.466,0.0,17.131
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.2,mineral_wool,0.05,south,0.9,0.9,0.45,3.5,36.925,40.367,0.0,17.168
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,concrete,0.1,gi_sheet,0.002,mineral_wool,0.05,west,1.5,0.6,0.75,3.5,36.943,39.745,0.0,17.147
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,brick,0.23,rcc_slab,0.15,eps,0.1,south,0.9,1.5,0.75,2.6,36.442,38.175,0.0,17.119
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,gi_sheet,0.002,rcc_slab,0.15,mineral_wool,0.025,north,0.9,1.2,0.85,5.8,39.078,45.286,0.0,17.183
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.15,concrete,0.2,eps,0.05,east,0.6,1.5,0.35,5.8,36.186,37.941,0.0,17.127
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,plywood,0.05,brick,0.115,eps,0.1,east,1.8,1.5,0.65,3.5,37.368,41.652,0.0,17.198
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,gi_sheet,0.002,none,0.0,south,1.8,1.5,0.55,5.8,42.576,58.892,0.131,14.389
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,plywood,0.05,concrete,0.15,mineral_wool,0.025,west,1.8,1.5,0.75,2.6,40.077,47.326,0.0,17.178
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,gi_sheet,0.002,rcc_slab,0.25,eps,0.1,west,1.2,0.9,0.65,3.5,36.581,39.725,0.0,17.158
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,concrete,0.15,rcc_slab,0.2,eps,0.05,west,0.6,0.6,0.75,5.8,36.564,38.334,0.0,17.122
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,concrete,0.1,rcc_slab,0.1,eps,0.1,east,1.5,1.2,0.35,5.8,36.415,38.621,0.0,17.139
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,plywood,0.03,puf_sandwich_panel,0.15,eps,0.05,north,1.5,1.5,0.35,5.8,36.201,41.936,0.1429,17.287
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.15,rcc_slab,0.15,mineral_wool,0.1,west,0.9,0.6,0.65,5.8,35.08,36.313,0.0,17.129
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.019,brick,0.23,eps,0.05,east,1.2,0.6,0.85,5.8,37.167,41.068,0.0,17.173
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,rcc_slab,0.1,none,0.0,west,0.6,0.9,0.45,2.6,41.212,51.567,0.0,17.216
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,plywood,0.019,puf_sandwich_panel,0.075,mineral_wool,0.05,west,1.8,1.5,0.45,5.8,37.197,43.492,0.131,17.29
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.45,rcc_slab,0.25,none,0.0,south,0.9,0.6,0.85,5.8,39.696,42.628,0.0,17.107
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.23,rcc_slab,0.25,mineral_wool,0.1,south,1.5,0.9,0.85,3.5,35.903,37.18,0.0,17.116
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,brick,0.115,eps,0.025,north,0.9,0.6,0.55,2.6,35.944,39.855,0.0,17.217
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,brick,0.115,eps,0.025,south,1.2,1.2,0.45,5.8,37.015,42.217,0.0,17.218
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,rammed_earth,0.3,concrete,0.15,mineral_wool,0.1,north,1.2,1.5,0.35,5.8,35.378,36.445,0.0,17.115
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,brick,0.345,gi_sheet,0.002,mineral_wool,0.025,south,0.6,0.6,0.55,3.5,36.933,38.697,0.0,17.114
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,gi_sheet,0.002,concrete,0.15,mineral_wool,0.05,east,0.9,1.5,0.45,5.8,37.583,42.237,0.0,17.182
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,brick,0.23,brick,0.23,eps,0.1,west,1.2,1.2,0.35,5.8,35.308,36.388,0.0,17.118
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,brick,0.345,gi_sheet,0.002,eps,0.05,south,1.8,0.6,0.45,3.5,36.26,37.738,0.0,17.114
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.1,eps,0.1,east,1.5,0.6,0.35,2.6,35.954,39.577,0.0,17.203
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.1,eps,0.1,west,0.9,1.2,0.45,3.5,36.359,40.719,0.0,17.203
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,concrete,0.2,gi_sheet,0.002,mineral_wool,0.05,east,1.8,1.2,0.55,3.5,37.879,40.539,0.0,17.124
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,brick,0.23,concrete,0.1,mineral_wool,0.05,north,0.9,0.9,0.75,5.8,36.508,38.232,0.0,17.12
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,concrete,0.1,brick,0.23,eps,0.1,east,0.6,0.9,0.45,3.5,35.63,37.215,0.0,17.131
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,rammed_earth,0.45,puf_sandwich_panel,0.1,eps,0.1,east,1.8,0.6,0.85,2.6,35.527,36.576,0.0,17.11
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.075,eps,0.05,east,0.9,1.5,0.45,5.8,34.679,39.402,0.2321,17.32
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.15,gi_sheet,0.002,eps,0.05,west,1.2,0.9,0.85,2.6,36.759,39.225,0.0,17.142
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.1,gi_sheet,0.002,mineral_wool,0.05,south,0.6,0.6,0.35,5.8,34.497,38.581,0.2262,17.302
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,concrete,0.15,puf_sandwich_panel,0.1,eps,0.025,south,1.5,0.9,0.45,2.6,37.133,39.618,0.0,17.133
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,rcc_slab,0.2,none,0.0,north,1.2,0.9,0.65,3.5,40.151,46.668,0.0,17.174
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,90.0,rammed_earth,0.15,gi_sheet,0.002,mineral_wool,0.025,north,0.9,0.6,0.55,3.5,37.654,40.71,0.0,17.141
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,brick,0.23,brick,0.115,mineral_wool,0.1,south,0.6,1.2,0.85,2.6,35.456,36.648,0.0,17.12
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,gi_sheet,0.002,mineral_wool,0.05,west,1.8,1.2,0.75,5.8,37.37,43.631,0.131,17.305
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.03,brick,0.23,mineral_wool,0.1,north,1.2,0.9,0.75,5.8,35.732,38.176,0.0,17.168
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.012,concrete,0.1,eps,0.05,north,1.8,0.9,0.45,5.8,37.169,42.091,0.0,17.211
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.03,puf_sandwich_panel,0.1,eps,0.05,east,1.2,0.6,0.85,2.6,36.34,42.518,0.125,17.287
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,plywood,0.019,gi_sheet,0.002,eps,0.1,north,1.5,0.6,0.45,5.8,35.531,40.589,0.1726,17.289
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.23,brick,0.23,mineral_wool,0.1,south,1.2,0.6,0.45,5.8,35.086,36.032,0.0,17.117
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,brick,0.345,rcc_slab,0.2,mineral_wool,0.1,east,0.6,0.9,0.75,3.5,35.118,35.909,0.0,17.11
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,brick,0.345,rcc_slab,0.25,eps,0.025,north,0.9,0.6,0.55,3.5,36.853,38.456,0.0,17.11
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,180.0,plywood,0.03,puf_sandwich_panel,0.1,eps,0.1,west,1.5,0.6,0.75,5.8,35.51,39.692,0.1369,17.284
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,45.0,rammed_earth,0.45,rcc_slab,0.2,eps,0.1,east,1.8,0.6,0.55,2.6,35.166,35.918,0.0,17.108
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.1,brick,0.23,mineral_wool,0.025,south,0.9,1.5,0.55,3.5,36.516,39.959,0.0,17.176
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,puf_sandwich_panel,0.1,mineral_wool,0.025,west,1.8,1.5,0.85,3.5,38.416,49.237,0.1012,17.313
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,concrete,0.15,gi_sheet,0.002,mineral_wool,0.05,east,1.8,1.5,0.65,5.8,38.513,41.897,0.0,17.134
Ahmedabad,23.0225,72.5714,composite,3.0,3.0,2.6,135.0,brick,0.23,gi_sheet,0.002,mineral_wool,0.05,north,1.5,1.5,0.65,5.8,37.61,39.92,0.0,17.126
